asof_dt,Name,Sector,ret,w_p,w_bm
8/8/2014,DISNEY (WALT),Consumer Discretionary,-0.08370,0.05180,0.02650
8/8/2014,COCA-COLA,Consumer Staples,-0.09980,0.01330,0.02030
8/8/2014,KRAFT FOODS,Consumer Staples,0.01010,0.00820,0.03480
8/8/2014,PROCTER & GAMBLE,Consumer Staples,-0.00340,0.02930,0.01400
8/8/2014,CHEVRON,Energy,0.02560,0.05330,0.00820
8/8/2014,EXXONMOBIL,Energy,0.03640,0.03640,0.02510
8/8/2014,AMER EXPRESS,Financials,-0.03420,0.02950,0.00100
8/8/2014,BANK OF AMERICA,Financials,0.00080,0.01790,0.05460
8/8/2014,CITIGROUP,Financials,-0.03540,0.03230,0.00060
8/8/2014,JPMORGAN CHASE & CO,Financials,-0.02710,0.03990,0.02550
8/8/2014,JOHNSON & JOHNSON,Health Care,-0.08630,0.05500,0.01660
8/8/2014,MERCK & CO.,Health Care,0.05110,0.03770,0.01070
8/8/2014,PFIZER,Health Care,0.02900,0.01910,0.00290
8/8/2014,3M COMPANY,Industrials,-0.04100,0.01990,0.01220
8/8/2014,BOEING,Industrials,-0.04460,0.01280,0.01680
8/8/2014,CATERPILLAR,Industrials,-0.04300,0.04630,0.01130
8/8/2014,GENERAL ELECTRIC,Industrials,0.01290,0.04440,0.01760
8/8/2014,UNITED TECHNOLOGIES,Industrials,0.08780,0.01340,0.00370
8/8/2014,HEWLETT-PACKARD,Information Technology,-0.04950,0.04060,0.01800
8/8/2014,INTEL,Information Technology,-0.00630,0.05010,0.01320
8/8/2014,INT'L BUSINESS MACH,Information Technology,-0.05460,0.05470,0.03800
8/8/2014,MICROSOFT,Information Technology,0.01550,0.05510,0.05690
8/8/2014,ALCOA,Materials,0.03480,0.05060,0.03460
8/8/2014,DUPONT,Materials,0.08130,0.00980,0.02410
8/8/2014,AT&T,Telecommunicatons,0.00820,0.02870,0.02100
8/8/2014,VERIZON COMM,Telecommunicatons,-0.04300,0.03600,0.36460
8/9/2014,GENERAL MOTORS,Consumer Discretionary,0.05270,0.02610,0.00190
8/9/2014,HOME DEPOT,Consumer Discretionary,0.07400,0.04310,0.02020
8/9/2014,MCDONALD'S,Consumer Discretionary,0.00790,0.04990,0.03150
8/9/2014,WALMART,Consumer Discretionary,0.00130,0.04950,0.04890
8/9/2014,DISNEY (WALT),Consumer Discretionary,-0.00340,0.05360,0.01620
8/9/2014,COCA-COLA,Consumer Staples,0.08590,0.04160,0.04650
8/9/2014,KRAFT FOODS,Consumer Staples,-0.05850,0.05060,0.03030
8/9/2014,PROCTER & GAMBLE,Consumer Staples,0.00020,0.05110,0.01650
8/9/2014,CHEVRON,Energy,-0.08900,0.01490,0.05530
8/9/2014,EXXONMOBIL,Energy,-0.05310,0.02700,0.01250
8/9/2014,AMER EXPRESS,Financials,-0.01990,0.02560,0.02390
8/9/2014,BANK OF AMERICA,Financials,0.09130,0.04280,0.04600
8/9/2014,CITIGROUP,Financials,-0.07230,0.05040,0.04350
8/9/2014,JPMORGAN CHASE & CO,Financials,0.05650,0.05740,0.02890
8/9/2014,JOHNSON & JOHNSON,Health Care,-0.05860,0.02610,0.02110
8/9/2014,MERCK & CO.,Health Care,-0.09510,0.03140,0.02700
8/9/2014,PFIZER,Health Care,0.02610,0.05610,0.02250
8/9/2014,3M COMPANY,Industrials,-0.06210,0.00840,0.05750
8/9/2014,BOEING,Industrials,-0.01140,0.00350,0.01760
8/9/2014,CATERPILLAR,Industrials,0.05310,0.01290,0.00220
8/9/2014,GENERAL ELECTRIC,Industrials,-0.07420,0.01160,0.00460
8/9/2014,UNITED TECHNOLOGIES,Industrials,-0.06090,0.04360,0.02680
8/9/2014,HEWLETT-PACKARD,Information Technology,-0.02740,0.01170,0.00480
8/9/2014,INTEL,Information Technology,0.04890,0.01760,0.05290
8/9/2014,INT'L BUSINESS MACH,Information Technology,0.01500,0.02140,0.04860
8/9/2014,MICROSOFT,Information Technology,0.02400,0.03180,0.05660
8/9/2014,ALCOA,Materials,0.00150,0.05490,0.03050
8/9/2014,DUPONT,Materials,0.09170,0.03410,0.03540
8/9/2014,AT&T,Telecommunicatons,-0.06590,0.00510,0.00570
8/9/2014,VERIZON COMM,Telecommunicatons,-0.02180,0.04650,0.16420
8/10/2014,GENERAL MOTORS,Consumer Discretionary,-0.08060,0.03720,0.01690
8/10/2014,HOME DEPOT,Consumer Discretionary,0.07310,0.00930,0.00570
8/10/2014,MCDONALD'S,Consumer Discretionary,0.08300,0.03980,0.04450
8/10/2014,WALMART,Consumer Discretionary,-0.04330,0.01420,0.02290
8/10/2014,DISNEY (WALT),Consumer Discretionary,0.07640,0.00060,0.02550
8/10/2014,COCA-COLA,Consumer Staples,0.09890,0.00660,0.00540
8/10/2014,KRAFT FOODS,Consumer Staples,-0.07100,0.05530,0.01010
8/10/2014,PROCTER & GAMBLE,Consumer Staples,0.06990,0.01180,0.00520
8/10/2014,CHEVRON,Energy,0.01250,0.00130,0.05860
8/10/2014,EXXONMOBIL,Energy,-0.02600,0.03970,0.05300
8/10/2014,AMER EXPRESS,Financials,0.04710,0.03960,0.00930
8/10/2014,BANK OF AMERICA,Financials,-0.06710,0.04840,0.00730
8/10/2014,CITIGROUP,Financials,0.06220,0.05660,0.02560
8/10/2014,JPMORGAN CHASE & CO,Financials,-0.03700,0.04290,0.01640
8/10/2014,JOHNSON & JOHNSON,Health Care,-0.07740,0.01850,0.00250
8/10/2014,MERCK & CO.,Health Care,0.00580,0.03530,0.05350
8/10/2014,PFIZER,Health Care,-0.06740,0.05820,0.00860
8/10/2014,3M COMPANY,Industrials,-0.08520,0.00170,0.01200
8/10/2014,BOEING,Industrials,-0.05590,0.05780,0.03330
8/10/2014,CATERPILLAR,Industrials,0.06250,0.03910,0.04740
8/10/2014,GENERAL ELECTRIC,Industrials,-0.04590,0.03870,0.03110
8/10/2014,UNITED TECHNOLOGIES,Industrials,-0.07570,0.05340,0.00130
8/10/2014,HEWLETT-PACKARD,Information Technology,0.02580,0.00890,0.05250
8/10/2014,INTEL,Information Technology,0.01280,0.03840,0.01690
8/10/2014,INT'L BUSINESS MACH,Information Technology,-0.04030,0.00550,0.01260
8/10/2014,MICROSOFT,Information Technology,0.04790,0.00740,0.00470
8/10/2014,ALCOA,Materials,-0.02240,0.04570,0.04690
8/10/2014,DUPONT,Materials,-0.06350,0.03120,0.05300
8/10/2014,AT&T,Telecommunicatons,-0.02610,0.03750,0.04760
8/10/2014,VERIZON COMM,Telecommunicatons,-0.01730,0.11920,0.26980
8/11/2014,GENERAL MOTORS,Consumer Discretionary,0.05620,0.04570,0.04070
8/11/2014,HOME DEPOT,Consumer Discretionary,0.00770,0.01550,0.01350
8/11/2014,MCDONALD'S,Consumer Discretionary,0.04510,0.02780,0.03950
8/11/2014,WALMART,Consumer Discretionary,-0.01970,0.02430,0.00010
8/11/2014,DISNEY (WALT),Consumer Discretionary,-0.09910,0.01210,0.05650
8/11/2014,COCA-COLA,Consumer Staples,-0.00610,0.04950,0.03030
8/11/2014,KRAFT FOODS,Consumer Staples,-0.03340,0.00140,0.01660
8/11/2014,PROCTER & GAMBLE,Consumer Staples,0.01910,0.01190,0.00300
8/11/2014,CHEVRON,Energy,-0.06370,0.04630,0.01280
8/11/2014,EXXONMOBIL,Energy,-0.07050,0.00400,0.01020
8/11/2014,AMER EXPRESS,Financials,0.07780,0.00980,0.05510
8/11/2014,BANK OF AMERICA,Financials,-0.09490,0.05430,0.01400
8/11/2014,CITIGROUP,Financials,0.07510,0.04850,0.01510
8/11/2014,JPMORGAN CHASE & CO,Financials,0.07330,0.04610,0.05030
8/11/2014,JOHNSON & JOHNSON,Health Care,0.00410,0.00670,0.01630
8/11/2014,MERCK & CO.,Health Care,0.05540,0.01330,0.01380
8/11/2014,PFIZER,Health Care,-0.05060,0.00290,0.01880
8/11/2014,3M COMPANY,Industrials,0.07940,0.02210,0.03560
8/11/2014,BOEING,Industrials,-0.06280,0.03740,0.00940
8/11/2014,CATERPILLAR,Industrials,-0.08270,0.03610,0.01730
8/11/2014,GENERAL ELECTRIC,Industrials,-0.06760,0.04430,0.02160
8/11/2014,UNITED TECHNOLOGIES,Industrials,0.04720,0.02040,0.02450
8/11/2014,HEWLETT-PACKARD,Information Technology,-0.01740,0.05850,0.02580
8/11/2014,INTEL,Information Technology,0.06780,0.01230,0.01760
8/11/2014,INT'L BUSINESS MACH,Information Technology,0.07660,0.04280,0.03120
8/11/2014,MICROSOFT,Information Technology,0.02250,0.02230,0.05350
8/11/2014,ALCOA,Materials,0.00960,0.02230,0.00750
8/11/2014,DUPONT,Materials,0.06480,0.05640,0.05090
8/11/2014,AT&T,Telecommunicatons,0.01300,0.00580,0.05020
8/11/2014,VERIZON COMM,Telecommunicatons,-0.04740,0.19930,0.24830
8/12/2014,GENERAL MOTORS,Consumer Discretionary,-0.06770,0.01870,0.00870
8/12/2014,HOME DEPOT,Consumer Discretionary,-0.06350,0.00730,0.03420
8/12/2014,MCDONALD'S,Consumer Discretionary,0.06120,0.04210,0.02840
8/12/2014,WALMART,Consumer Discretionary,0.08060,0.02050,0.02820
8/12/2014,DISNEY (WALT),Consumer Discretionary,-0.00240,0.04900,0.04350
8/12/2014,COCA-COLA,Consumer Staples,0.06580,0.05010,0.03210
8/12/2014,KRAFT FOODS,Consumer Staples,-0.07570,0.00900,0.04350
8/12/2014,PROCTER & GAMBLE,Consumer Staples,0.03280,0.02660,0.00940
8/12/2014,CHEVRON,Energy,0.02030,0.01390,0.00090
8/12/2014,EXXONMOBIL,Energy,0.07990,0.01990,0.04860
8/12/2014,AMER EXPRESS,Financials,0.07560,0.02590,0.01920
8/12/2014,BANK OF AMERICA,Financials,-0.08660,0.05560,0.03080
8/12/2014,CITIGROUP,Financials,0.07660,0.01570,0.04710
8/12/2014,JPMORGAN CHASE & CO,Financials,0.03200,0.03170,0.00260
8/12/2014,JOHNSON & JOHNSON,Health Care,-0.01240,0.01970,0.02290
8/12/2014,MERCK & CO.,Health Care,-0.05490,0.04850,0.04670
8/12/2014,PFIZER,Health Care,0.02510,0.00470,0.03740
8/12/2014,3M COMPANY,Industrials,0.03770,0.02590,0.03170
8/12/2014,BOEING,Industrials,-0.00300,0.05260,0.02810
8/12/2014,CATERPILLAR,Industrials,0.02900,0.00780,0.02170
8/12/2014,GENERAL ELECTRIC,Industrials,-0.06080,0.04010,0.00660
8/12/2014,UNITED TECHNOLOGIES,Industrials,-0.05540,0.02260,0.02210
8/12/2014,HEWLETT-PACKARD,Information Technology,0.04200,0.03640,0.03720
8/12/2014,INTEL,Information Technology,-0.01450,0.01190,0.03970
8/12/2014,INT'L BUSINESS MACH,Information Technology,-0.05140,0.04570,0.03410
8/12/2014,MICROSOFT,Information Technology,0.06640,0.03980,0.00680
8/12/2014,ALCOA,Materials,-0.00830,0.02300,0.04860
8/12/2014,DUPONT,Materials,-0.03420,0.00220,0.05740
8/12/2014,AT&T,Telecommunicatons,-0.07810,0.05030,0.01240
8/12/2014,VERIZON COMM,Telecommunicatons,0.07110,0.18280,0.16930
8/13/2014,GENERAL MOTORS,Consumer Discretionary,0.08720,0.04100,0.01510
8/13/2014,HOME DEPOT,Consumer Discretionary,0.01090,0.00750,0.02270
8/13/2014,MCDONALD'S,Consumer Discretionary,0.03090,0.02370,0.01250
8/13/2014,WALMART,Consumer Discretionary,0.05120,0.00730,0.00420
8/13/2014,DISNEY (WALT),Consumer Discretionary,-0.07270,0.02110,0.00720
8/13/2014,COCA-COLA,Consumer Staples,0.09550,0.02510,0.01370
8/13/2014,KRAFT FOODS,Consumer Staples,-0.03830,0.01170,0.00490
8/13/2014,PROCTER & GAMBLE,Consumer Staples,-0.09310,0.05630,0.01300
8/13/2014,CHEVRON,Energy,-0.08480,0.00130,0.01460
8/13/2014,EXXONMOBIL,Energy,0.05000,0.00800,0.04280
8/13/2014,AMER EXPRESS,Financials,-0.08280,0.00570,0.05780
8/13/2014,BANK OF AMERICA,Financials,0.04990,0.05490,0.01410
8/13/2014,CITIGROUP,Financials,0.06410,0.03650,0.04030
8/13/2014,JPMORGAN CHASE & CO,Financials,-0.01810,0.04340,0.04200
8/13/2014,JOHNSON & JOHNSON,Health Care,0.09780,0.03750,0.01360
8/13/2014,MERCK & CO.,Health Care,-0.04910,0.01850,0.00830
8/13/2014,PFIZER,Health Care,-0.04140,0.05490,0.02560
8/13/2014,3M COMPANY,Industrials,0.05740,0.03840,0.04650
8/13/2014,BOEING,Industrials,0.08990,0.01800,0.00710
8/13/2014,CATERPILLAR,Industrials,0.09340,0.00720,0.02790
8/13/2014,GENERAL ELECTRIC,Industrials,-0.01640,0.05670,0.01600
8/13/2014,UNITED TECHNOLOGIES,Industrials,0.04800,0.05650,0.05300
8/13/2014,HEWLETT-PACKARD,Information Technology,0.09050,0.01010,0.02000
8/13/2014,INTEL,Information Technology,0.05020,0.01590,0.04170
8/13/2014,INT'L BUSINESS MACH,Information Technology,0.06640,0.02710,0.02990
8/13/2014,MICROSOFT,Information Technology,0.06390,0.00200,0.05220
8/13/2014,ALCOA,Materials,-0.08150,0.04270,0.04220
8/13/2014,DUPONT,Materials,-0.05080,0.04260,0.02450
8/13/2014,AT&T,Telecommunicatons,0.04150,0.03190,0.01530
8/13/2014,VERIZON COMM,Telecommunicatons,0.05080,0.19640,0.27120
8/14/2014,GENERAL MOTORS,Consumer Discretionary,0.05460,0.05160,0.05300
8/14/2014,HOME DEPOT,Consumer Discretionary,0.03580,0.05810,0.03440
8/14/2014,MCDONALD'S,Consumer Discretionary,-0.05250,0.04300,0.05520
8/14/2014,WALMART,Consumer Discretionary,-0.03130,0.00650,0.02300
8/14/2014,DISNEY (WALT),Consumer Discretionary,0.00130,0.03800,0.01960
8/14/2014,COCA-COLA,Consumer Staples,-0.00580,0.02090,0.01530
8/14/2014,KRAFT FOODS,Consumer Staples,0.09110,0.05790,0.00780
8/14/2014,PROCTER & GAMBLE,Consumer Staples,-0.07260,0.02170,0.01490
8/14/2014,CHEVRON,Energy,0.03110,0.02720,0.03220
8/14/2014,EXXONMOBIL,Energy,0.01980,0.01010,0.03880
8/14/2014,AMER EXPRESS,Financials,-0.04540,0.03640,0.01080
8/14/2014,BANK OF AMERICA,Financials,-0.07870,0.03360,0.05370
8/14/2014,CITIGROUP,Financials,-0.01100,0.05200,0.02780
8/14/2014,JPMORGAN CHASE & CO,Financials,-0.07810,0.05140,0.00840
8/14/2014,JOHNSON & JOHNSON,Health Care,-0.08440,0.00480,0.01570
8/14/2014,MERCK & CO.,Health Care,0.02680,0.04220,0.02440
8/14/2014,PFIZER,Health Care,-0.02430,0.03720,0.00630
8/14/2014,3M COMPANY,Industrials,0.06700,0.02310,0.04640
8/14/2014,BOEING,Industrials,0.04930,0.04360,0.03410
8/14/2014,CATERPILLAR,Industrials,-0.09700,0.02610,0.03020
8/14/2014,GENERAL ELECTRIC,Industrials,-0.04680,0.02340,0.00710
8/14/2014,UNITED TECHNOLOGIES,Industrials,0.06320,0.00290,0.01430
8/14/2014,HEWLETT-PACKARD,Information Technology,-0.09410,0.02450,0.02390
8/14/2014,INTEL,Information Technology,0.06420,0.05520,0.02800
8/14/2014,INT'L BUSINESS MACH,Information Technology,-0.00100,0.00280,0.01740
8/14/2014,MICROSOFT,Information Technology,0.07970,0.02150,0.03540
8/14/2014,ALCOA,Materials,-0.03280,0.05760,0.01360
8/14/2014,DUPONT,Materials,-0.02320,0.01720,0.03520
8/14/2014,AT&T,Telecommunicatons,-0.03350,0.01340,0.04250
8/14/2014,VERIZON COMM,Telecommunicatons,0.00610,0.09620,0.23060
8/15/2014,GENERAL MOTORS,Consumer Discretionary,0.01320,0.01440,0.05270
8/15/2014,HOME DEPOT,Consumer Discretionary,-0.04170,0.02100,0.03850
8/15/2014,MCDONALD'S,Consumer Discretionary,0.07830,0.04910,0.02360
8/15/2014,WALMART,Consumer Discretionary,0.06230,0.05280,0.05600
8/15/2014,DISNEY (WALT),Consumer Discretionary,-0.08410,0.01320,0.05090
8/15/2014,COCA-COLA,Consumer Staples,-0.09190,0.00930,0.04320
8/15/2014,KRAFT FOODS,Consumer Staples,0.08360,0.05600,0.03410
8/15/2014,PROCTER & GAMBLE,Consumer Staples,0.05920,0.02830,0.05130
8/15/2014,CHEVRON,Energy,-0.01780,0.03200,0.05230
8/15/2014,EXXONMOBIL,Energy,-0.03310,0.00500,0.03820
8/15/2014,AMER EXPRESS,Financials,-0.04900,0.01450,0.03620
8/15/2014,BANK OF AMERICA,Financials,-0.00830,0.01850,0.00870
8/15/2014,CITIGROUP,Financials,0.04220,0.04190,0.02900
8/15/2014,JPMORGAN CHASE & CO,Financials,0.07660,0.01150,0.00710
8/15/2014,JOHNSON & JOHNSON,Health Care,0.07220,0.04580,0.00420
8/15/2014,MERCK & CO.,Health Care,0.05060,0.01040,0.00760
8/15/2014,PFIZER,Health Care,-0.06840,0.02030,0.03310
8/15/2014,3M COMPANY,Industrials,0.08320,0.02650,0.05730
8/15/2014,BOEING,Industrials,0.08990,0.01790,0.01510
8/15/2014,CATERPILLAR,Industrials,0.08830,0.03650,0.03450
8/15/2014,GENERAL ELECTRIC,Industrials,-0.04250,0.05220,0.00030
8/15/2014,UNITED TECHNOLOGIES,Industrials,-0.08210,0.03700,0.05320
8/15/2014,HEWLETT-PACKARD,Information Technology,-0.07760,0.00730,0.03820
8/15/2014,INTEL,Information Technology,-0.03330,0.02020,0.04310
8/15/2014,INT'L BUSINESS MACH,Information Technology,-0.05110,0.05800,0.03490
8/15/2014,MICROSOFT,Information Technology,-0.05650,0.03330,0.03810
8/15/2014,ALCOA,Materials,0.07310,0.01370,0.00160
8/15/2014,DUPONT,Materials,0.03090,0.02540,0.02890
8/15/2014,AT&T,Telecommunicatons,0.00720,0.05610,0.02470
8/15/2014,VERIZON COMM,Telecommunicatons,0.02560,0.17190,0.06320
8/16/2014,GENERAL MOTORS,Consumer Discretionary,0.07840,0.02600,0.05020
8/16/2014,HOME DEPOT,Consumer Discretionary,0.05770,0.03260,0.00630
8/16/2014,MCDONALD'S,Consumer Discretionary,0.06540,0.01560,0.00060
8/16/2014,WALMART,Consumer Discretionary,-0.09660,0.02610,0.03130
8/16/2014,DISNEY (WALT),Consumer Discretionary,-0.02830,0.02540,0.01340
8/16/2014,COCA-COLA,Consumer Staples,0.02310,0.03150,0.02260
8/16/2014,KRAFT FOODS,Consumer Staples,-0.07120,0.00710,0.01760
8/16/2014,PROCTER & GAMBLE,Consumer Staples,-0.02830,0.03380,0.04680
8/16/2014,CHEVRON,Energy,-0.00890,0.01810,0.03620
8/16/2014,EXXONMOBIL,Energy,-0.00600,0.03030,0.00190
8/16/2014,AMER EXPRESS,Financials,-0.01940,0.02410,0.05550
8/16/2014,BANK OF AMERICA,Financials,0.04450,0.03490,0.03560
8/16/2014,CITIGROUP,Financials,-0.05970,0.01600,0.04490
8/16/2014,JPMORGAN CHASE & CO,Financials,0.00030,0.03310,0.04160
8/16/2014,JOHNSON & JOHNSON,Health Care,0.03280,0.04800,0.00100
8/16/2014,MERCK & CO.,Health Care,-0.04640,0.03230,0.03240
8/16/2014,PFIZER,Health Care,-0.08660,0.00020,0.03940
8/16/2014,3M COMPANY,Industrials,0.07980,0.02540,0.03640
8/16/2014,BOEING,Industrials,-0.06270,0.04370,0.01270
8/16/2014,CATERPILLAR,Industrials,0.09580,0.01510,0.02460
8/16/2014,GENERAL ELECTRIC,Industrials,0.01960,0.05280,0.04770
8/16/2014,UNITED TECHNOLOGIES,Industrials,-0.02400,0.02010,0.03170
8/16/2014,HEWLETT-PACKARD,Information Technology,0.01840,0.01810,0.01730
8/16/2014,INTEL,Information Technology,-0.06180,0.01730,0.01280
8/16/2014,INT'L BUSINESS MACH,Information Technology,0.05660,0.03380,0.02980
8/16/2014,MICROSOFT,Information Technology,0.09700,0.04130,0.03640
8/16/2014,ALCOA,Materials,0.07210,0.05600,0.03760
8/16/2014,DUPONT,Materials,-0.07740,0.05370,0.05860
8/16/2014,AT&T,Telecommunicatons,-0.07650,0.01290,0.01660
8/16/2014,VERIZON COMM,Telecommunicatons,-0.03960,0.17510,0.16060
8/17/2014,GENERAL MOTORS,Consumer Discretionary,-0.08370,0.04290,0.01270
8/17/2014,HOME DEPOT,Consumer Discretionary,-0.04860,0.03300,0.00190
8/17/2014,MCDONALD'S,Consumer Discretionary,-0.03460,0.05370,0.04890
8/17/2014,WALMART,Consumer Discretionary,-0.04460,0.00380,0.05260
8/17/2014,DISNEY (WALT),Consumer Discretionary,-0.08840,0.01040,0.00110
8/17/2014,COCA-COLA,Consumer Staples,-0.05140,0.05040,0.00850
8/17/2014,KRAFT FOODS,Consumer Staples,0.05890,0.04350,0.03910
8/17/2014,PROCTER & GAMBLE,Consumer Staples,-0.02110,0.03330,0.04020
8/17/2014,CHEVRON,Energy,0.06200,0.00860,0.02740
8/17/2014,EXXONMOBIL,Energy,-0.02650,0.02720,0.03710
8/17/2014,AMER EXPRESS,Financials,0.04230,0.05340,0.03200
8/17/2014,BANK OF AMERICA,Financials,0.03400,0.00980,0.01940
8/17/2014,CITIGROUP,Financials,0.04460,0.05270,0.04840
8/17/2014,JPMORGAN CHASE & CO,Financials,0.04030,0.05350,0.00300
8/17/2014,JOHNSON & JOHNSON,Health Care,0.07440,0.03250,0.00100
8/17/2014,MERCK & CO.,Health Care,0.06150,0.02640,0.02280
8/17/2014,PFIZER,Health Care,0.06270,0.02210,0.04780
8/17/2014,3M COMPANY,Industrials,0.09360,0.04550,0.02260
8/17/2014,BOEING,Industrials,-0.07610,0.01010,0.05530
8/17/2014,CATERPILLAR,Industrials,0.09050,0.02500,0.03470
8/17/2014,GENERAL ELECTRIC,Industrials,-0.03090,0.05610,0.02570
8/17/2014,UNITED TECHNOLOGIES,Industrials,0.05170,0.02230,0.05300
8/17/2014,HEWLETT-PACKARD,Information Technology,0.00160,0.03060,0.02080
8/17/2014,INTEL,Information Technology,0.05450,0.02980,0.01520
8/17/2014,INT'L BUSINESS MACH,Information Technology,0.04580,0.03420,0.03260
8/17/2014,MICROSOFT,Information Technology,-0.01700,0.01980,0.01830
8/17/2014,ALCOA,Materials,-0.09820,0.05220,0.02630
8/17/2014,DUPONT,Materials,0.02330,0.03460,0.00840
8/17/2014,AT&T,Telecommunicatons,-0.07100,0.05390,0.02720
8/17/2014,VERIZON COMM,Telecommunicatons,0.07660,0.02840,0.21590
8/18/2014,GENERAL MOTORS,Consumer Discretionary,-0.00060,0.05510,0.03560
8/18/2014,HOME DEPOT,Consumer Discretionary,-0.00810,0.00150,0.03710
8/18/2014,MCDONALD'S,Consumer Discretionary,0.10000,0.03250,0.01120
8/18/2014,WALMART,Consumer Discretionary,-0.07660,0.02570,0.05450
8/18/2014,DISNEY (WALT),Consumer Discretionary,0.02010,0.02530,0.04980
8/18/2014,COCA-COLA,Consumer Staples,-0.04950,0.03420,0.04630
8/18/2014,KRAFT FOODS,Consumer Staples,0.05560,0.02360,0.02130
8/18/2014,PROCTER & GAMBLE,Consumer Staples,-0.02330,0.03740,0.04530
8/18/2014,CHEVRON,Energy,0.03250,0.02950,0.03900
8/18/2014,EXXONMOBIL,Energy,-0.02220,0.04710,0.01760
8/18/2014,AMER EXPRESS,Financials,-0.07500,0.01790,0.05430
8/18/2014,BANK OF AMERICA,Financials,0.06990,0.04590,0.01870
8/18/2014,CITIGROUP,Financials,-0.04760,0.01700,0.01620
8/18/2014,JPMORGAN CHASE & CO,Financials,-0.05550,0.05460,0.00710
8/18/2014,JOHNSON & JOHNSON,Health Care,-0.06880,0.05430,0.03850
8/18/2014,MERCK & CO.,Health Care,0.04880,0.00410,0.00130
8/18/2014,PFIZER,Health Care,0.02780,0.04050,0.03780
8/18/2014,3M COMPANY,Industrials,0.06390,0.02600,0.01200
8/18/2014,BOEING,Industrials,0.09020,0.04800,0.03660
8/18/2014,CATERPILLAR,Industrials,-0.00270,0.02400,0.02540
8/18/2014,GENERAL ELECTRIC,Industrials,0.03250,0.01220,0.02090
8/18/2014,UNITED TECHNOLOGIES,Industrials,-0.03920,0.00670,0.04380
8/18/2014,HEWLETT-PACKARD,Information Technology,0.08100,0.02320,0.02070
8/18/2014,INTEL,Information Technology,-0.09990,0.01330,0.02530
8/18/2014,INT'L BUSINESS MACH,Information Technology,-0.01890,0.03380,0.05440
8/18/2014,MICROSOFT,Information Technology,-0.08470,0.03050,0.01260
8/18/2014,ALCOA,Materials,0.01260,0.02580,0.01160
8/18/2014,DUPONT,Materials,-0.04070,0.00540,0.00680
8/18/2014,AT&T,Telecommunicatons,-0.05580,0.01270,0.01240
8/18/2014,VERIZON COMM,Telecommunicatons,-0.08670,0.19220,0.18590
8/19/2014,GENERAL MOTORS,Consumer Discretionary,0.07910,0.01080,0.00660
8/19/2014,HOME DEPOT,Consumer Discretionary,0.02730,0.04970,0.01870
8/19/2014,MCDONALD'S,Consumer Discretionary,-0.03710,0.05700,0.03060
8/19/2014,WALMART,Consumer Discretionary,-0.05730,0.00240,0.03000
8/19/2014,DISNEY (WALT),Consumer Discretionary,0.02170,0.00100,0.04010
8/19/2014,COCA-COLA,Consumer Staples,0.08670,0.03740,0.05440
8/19/2014,KRAFT FOODS,Consumer Staples,0.09720,0.04170,0.02450
8/19/2014,PROCTER & GAMBLE,Consumer Staples,0.07060,0.00710,0.02410
8/19/2014,CHEVRON,Energy,0.06300,0.03380,0.02190
8/19/2014,EXXONMOBIL,Energy,-0.02340,0.01470,0.05090
8/19/2014,AMER EXPRESS,Financials,-0.05470,0.00160,0.05180
8/19/2014,BANK OF AMERICA,Financials,-0.04030,0.04990,0.00780
8/19/2014,CITIGROUP,Financials,0.07810,0.01560,0.04200
8/19/2014,JPMORGAN CHASE & CO,Financials,0.09280,0.01300,0.01230
8/19/2014,JOHNSON & JOHNSON,Health Care,-0.02160,0.02010,0.00840
8/19/2014,MERCK & CO.,Health Care,-0.06720,0.03390,0.01670
8/19/2014,PFIZER,Health Care,-0.00180,0.02500,0.05840
8/19/2014,3M COMPANY,Industrials,0.09910,0.05450,0.02010
8/19/2014,BOEING,Industrials,0.06380,0.01440,0.05720
8/19/2014,CATERPILLAR,Industrials,0.03800,0.01570,0.04000
8/19/2014,GENERAL ELECTRIC,Industrials,-0.03810,0.00380,0.04420
8/19/2014,UNITED TECHNOLOGIES,Industrials,0.09250,0.03190,0.04330
8/19/2014,HEWLETT-PACKARD,Information Technology,0.00270,0.02320,0.05130
8/19/2014,INTEL,Information Technology,-0.07700,0.04570,0.04460
8/19/2014,INT'L BUSINESS MACH,Information Technology,0.00530,0.00630,0.04690
8/19/2014,MICROSOFT,Information Technology,-0.04760,0.05630,0.05080
8/19/2014,ALCOA,Materials,-0.00110,0.00940,0.04240
8/19/2014,DUPONT,Materials,0.05670,0.00220,0.03990
8/19/2014,AT&T,Telecommunicatons,-0.09440,0.05760,0.00820
8/19/2014,VERIZON COMM,Telecommunicatons,-0.00950,0.26410,0.01180
8/20/2014,GENERAL MOTORS,Consumer Discretionary,0.04700,0.03110,0.03440
8/20/2014,HOME DEPOT,Consumer Discretionary,-0.02500,0.03690,0.03510
8/20/2014,MCDONALD'S,Consumer Discretionary,0.06570,0.02050,0.04590
8/20/2014,WALMART,Consumer Discretionary,0.02940,0.00230,0.00410
8/20/2014,DISNEY (WALT),Consumer Discretionary,-0.07330,0.00770,0.03580
8/20/2014,COCA-COLA,Consumer Staples,-0.01390,0.03180,0.04580
8/20/2014,KRAFT FOODS,Consumer Staples,-0.01300,0.02930,0.02440
